von (interpolated wth step=1e-06) X,von (interpolated wth step=1e-06) Y
0.0001219999999999998,0.9664360989748733
0.0001229999999999998,0.9304476104987736
0.0001239999999999998,0.8816967554382987
0.0001249999999999998,0.9196537633478397
0.0001259999999999998,0.894908629158961
0.0001269999999999998,0.9579632708001674
0.0001279999999999998,0.9593963189303519
0.0001289999999999997,0.9487217498025041
0.0001299999999999997,0.9255762632614973
0.0001309999999999997,0.890178119786859
0.0001319999999999997,0.9420393902981811
0.0001329999999999997,0.9322273760895956
0.0001339999999999997,0.9109319291219956
0.0001349999999999997,0.8777302339934117
0.0001359999999999997,0.9320351324621842
0.0001369999999999997,0.9251712726470991
0.0001379999999999997,0.9070197422942742
0.0001389999999999997,0.8772710798891927
0.0001399999999999997,0.935215811916142
0.0001409999999999997,0.9323832993654895
0.0001419999999999997,0.9183809706421338
0.0001429999999999997,0.8930266350249341
0.0001439999999999997,0.9558747241443318
0.0001449999999999997,0.958253677420872
0.0001459999999999997,0.949717945799419
0.0001469999999999997,0.9301526196780291
0.0001479999999999997,0.8994482599412524
0.0001489999999999997,0.9572171936596694
0.0001499999999999997,0.9548115311081333
0.0001509999999999997,0.9418780141414603
0.0001519999999999997,0.9181228022297421
0.0001529999999999997,0.8837028438940159
0.0001539999999999997,0.9380604367981979
0.0001549999999999997,0.932413570440606
0.0001559999999999997,0.916667128226974
0.0001569999999999997,0.8905170258028581
0.0001579999999999997,0.9534846724745822
0.0001589999999999997,0.9568838448097827
0.0001599999999999997,0.9503105970480356
0.0001609999999999997,0.9333804483200564
0.0001619999999999997,0.9064671796753695
0.0001629999999999997,0.8695594674430321
0.0001639999999999996,0.9219136179360746
0.0001649999999999996,0.914874999363272
0.0001659999999999996,0.8984559750508082
0.0001669999999999996,0.9714899456486504
0.0001679999999999996,0.9854738076147112
0.0001689999999999996,0.9899614283559408
0.0001699999999999996,0.9847450687412321
0.0001709999999999996,0.9699497091192648
0.0001719999999999996,0.9455881748256408
0.0001729999999999996,0.9117327304079107
0.0001739999999999996,0.8686069782422128
0.0001749999999999996,0.9153635529702582
0.0001759999999999996,0.9031014599674024
0.0001769999999999996,0.9816753457025016
0.0001779999999999996,1.001417470781678
0.0001789999999999996,1.012354562670053
0.0001799999999999996,1.014112185494297
0.0001809999999999996,1.006799092739779
0.0001819999999999996,0.9905875261524657
0.0001829999999999996,0.965224746844071
0.0001839999999999996,0.9310798599099698
0.0001849999999999996,0.8879057608872537
0.0001859999999999996,0.9352975054179141
0.0001869999999999996,0.9240957376133726
0.0001879999999999996,0.9047726191676346
0.0001889999999999996,0.9762731312946705
0.0001899999999999996,0.9896135279429364
0.0001909999999999996,0.9945222958149575
0.0001919999999999996,0.9907775879873606
0.0001929999999999996,0.9785504449393256
0.0001939999999999996,0.9577307917361969
0.0001949999999999996,0.9285888961408647
0.0001959999999999996,0.8908695177612849
0.0001969999999999996,0.9442093621101185
0.0001979999999999996,0.9396485742876297
0.0001989999999999996,0.9271574831597126
0.0001999999999999995,0.9062846760754111
0.0002009999999999995,0.8772832674489673
0.0002019999999999995,0.939394694838666
0.0002029999999999995,0.9441036491933598
0.0002039999999999995,0.9407007089209672
0.0002049999999999995,0.929270526701487
0.0002059999999999995,0.9096645114083538
0.0002069999999999995,0.8819358117043138
0.0002079999999999995,0.9457063279540769
0.0002089999999999995,0.9521408361666992
0.0002099999999999995,0.9507436086068237
0.0002109999999999995,0.9413163003130517
0.0002119999999999995,0.9240852895423365
0.0002129999999999995,0.8988474260944928
0.0002139999999999995,0.9651755941218292
0.0002149999999999995,0.9744793272324356
0.0002159999999999995,0.9759884734123148
0.0002169999999999995,0.9697114018968475
0.0002179999999999995,0.9556347245621618
0.0002189999999999995,0.9338702102127013
0.0002199999999999995,0.9043131002665746
0.0002209999999999995,0.9666103271408183
0.0002219999999999995,0.9718455902676637
0.0002229999999999995,0.9696222531332284
0.0002239999999999995,0.9597087022364287
0.0002249999999999995,0.9420668478393716
0.0002259999999999995,0.9169899394724179
0.0002269999999999995,0.8842082783940409
0.0002279999999999995,0.9432012106384563
0.0002289999999999995,0.9453417522482096
0.0002299999999999995,0.940060962099319
0.0002309999999999995,0.9273051080779576
0.0002319999999999995,0.9069635770789721
0.0002329999999999995,0.8792792788902114
0.0002339999999999995,0.9434566163926881
0.0002349999999999995,0.9508103953786529
0.0002359999999999994,0.9508521255300367
0.0002369999999999994,0.9433270395773116
0.0002379999999999994,0.9283021025568533
0.0002389999999999994,0.9059036684333883
0.0002399999999999994,0.8759992166021024
0.0002409999999999994,0.9382075587396389
0.0002419999999999994,0.9436117953225507
0.0002429999999999994,0.9418003397744839
0.0002439999999999994,0.9325075596690154
0.0002449999999999994,0.9157000030693033
0.0002459999999999995,0.8914857545469735
0.0002469999999999995,0.9593579854995695
0.0002479999999999995,0.9705009897535408
0.0002489999999999995,0.9743627432195
0.0002499999999999996,0.9707836420223335
0.0002509999999999996,0.9599072736872013
0.0002519999999999996,0.9415431035342494
0.0002529999999999996,0.9156861717451508
0.0002539999999999997,0.8824356639111468
0.0002549999999999997,0.9411887041669043
0.0002559999999999997,0.9432189453343347
0.0002569999999999997,0.9379568533882887
0.0002579999999999998,0.9252250309053719
0.0002589999999999998,0.9051976569604732
0.0002599999999999998,0.9770930516107273
0.0002609999999999998,0.9920882645354255
0.0002619999999999999,0.9998685162052892
0.0002629999999999999,1.000095869581209
0.0002639999999999999,0.9929734351733031
0.0002649999999999999,0.978220323250645
0.000266,0.9559427526171659
0.000267,0.926266681255378
0.000268,0.8890112776064907
0.000269,0.9436245609615421
0.0002700000000000001,0.9412929017925991
0.0002710000000000001,0.9315614676828753
0.0002720000000000001,0.9143563051637502
0.0002730000000000001,0.8894442177321026
0.0002740000000000002,0.956326920143545
0.0002750000000000002,0.9663337804993104
0.0002760000000000002,0.9687544086130174
0.0002770000000000002,0.9635093562184609
0.0002780000000000003,0.9505384406262908
0.0002790000000000003,0.9299584374977942
0.0002800000000000003,0.901575351127633
0.0002810000000000003,0.9648085439055012
0.0002820000000000003,0.9710553824445698
0.0002830000000000004,0.9697142483014622
0.0002840000000000004,0.9604829117330803
0.0002850000000000004,0.9432888620924995
0.0002860000000000004,0.9183983220504116
0.0002870000000000005,0.88549107917611
0.0002880000000000005,0.9440099836763688
0.0002890000000000005,0.9452475316874482
0.0002900000000000005,0.938825262020104
0.0002910000000000006,0.9242333547362707
0.0002920000000000006,0.90158918325966
0.0002930000000000006,0.9703781168606894
0.0002940000000000006,0.9817121492352697
0.0002950000000000007,0.9850409621491157
0.0002960000000000007,0.9801463381260481
0.0002970000000000007,0.9671141375950242
0.0002980000000000007,0.9457749888350289
0.0002990000000000008,0.9162802270350944
0.0003000000000000008,0.8783799015051544
0.0003010000000000008,0.9315793665299605
0.0003020000000000008,0.9268626109217787
0.0003030000000000009,0.9141206880146953
0.0003040000000000009,0.8928505270307765
0.0003050000000000009,0.9626082056451729
0.0003060000000000009,0.974469305873522
0.000307000000000001,0.977902207768923
0.000308000000000001,0.9726833555303075
0.000309000000000001,0.958842485799427
0.000310000000000001,0.9362562356343616
0.0003110000000000011,0.9049930169094643
0.0003120000000000011,0.9642744636128736
0.0003130000000000011,0.965431895200917
0.0003140000000000011,0.9580196000223309
0.0003150000000000012,0.9415362714931238
0.0003160000000000012,0.9162650756997119
0.0003170000000000012,0.8818290062378412
0.0003180000000000012,0.9377118884171435
0.0003190000000000012,0.9351598562836101
0.0003200000000000013,0.9237005300491214
0.0003210000000000013,0.9031345388086381
0.0003220000000000013,0.9726236946317386
0.0003230000000000013,0.9836269702318068
0.0003240000000000014,0.9853264816350977
0.0003250000000000014,0.9776311585465628
0.0003260000000000014,0.9605878626207034
0.0003270000000000014,0.9339013189249368
0.0003280000000000015,0.8977538142437812
0.0003290000000000015,0.9513652179459785
0.0003300000000000015,0.9457623744564975
0.0003310000000000015,0.9308097692626184
0.0003320000000000016,0.9060614027311866
0.0003330000000000016,0.8714785090892511
0.0003340000000000016,0.9263855738896271
0.0003350000000000016,0.9219075415318041
0.0003360000000000017,0.9077324348165831
0.0003370000000000017,0.8835069941611206
0.0003380000000000017,0.9486722757340147
0.0003390000000000017,0.9543050273406963
0.0003400000000000018,0.9497784384728649
0.0003410000000000018,0.9349327325565798
0.0003420000000000018,0.9098565686193953
0.0003430000000000018,0.8741730631110934
0.0003440000000000019,0.9273986549662238
0.0003450000000000019,0.9205536896074608
0.0003460000000000019,0.9035905282519461
0.0003470000000000019,0.9752384534033474
0.000348000000000002,0.9869455680143255
0.000349000000000002,0.9879301994700517
0.000350000000000002,0.9780779703899737
0.000351000000000002,0.9572936316998609
0.0003520000000000021,0.925377703118397
0.0003530000000000021,0.8823746895094863
0.0003540000000000021,0.9275779419221405
0.0003550000000000021,0.9117235964942536
0.0003560000000000021,0.8854266408201245
0.0003570000000000022,0.9471289369897947
0.0003580000000000022,0.9480406185145573
0.0003590000000000022,0.9377569058444046
0.0003600000000000022,0.9157094118941884
0.0003610000000000023,0.8820027788054642
0.0003620000000000023,0.9359391862150498
0.0003630000000000023,0.9286309656995921
0.0003640000000000023,0.9098795872826393
0.0003650000000000024,0.879184956390918
0.0003660000000000024,0.9357384733813153
0.0003670000000000024,0.930805681358264
0.0003680000000000024,0.9141633406558134
0.0003690000000000025,0.8852627457233995
0.0003700000000000025,0.9432491523076422
0.0003710000000000025,0.9394851862913872
0.0003720000000000025,0.9234953269554496
0.0003730000000000026,0.8951056420932069
0.0003740000000000026,0.953272605239616
0.0003750000000000026,0.9493652384398517
0.0003760000000000026,0.9330863902253933
0.0003770000000000027,0.9038871129543382
0.0003780000000000027,0.9609454370641931
0.0003790000000000027,0.9555701411313117
0.0003800000000000027,0.9374847933550691
0.0003810000000000028,0.9061606120976589
0.0003820000000000028,0.8614157606073642
0.0003830000000000028,0.9027808614052878
0.0003840000000000028,0.980125193986515
0.0003850000000000029,0.9955674368490297
0.0003860000000000029,0.9975334923658652
0.0003870000000000029,0.9858431235696581
0.0003880000000000029,0.960353937557772
0.000389000000000003,0.9208372988593788
0.000390000000000003,0.8673440698848526
0.000391000000000003,0.8992004240790306
0.000392000000000003,0.9661538089077254
0.000393000000000003,0.9708492362366161
0.0003940000000000031,0.9612919006690248
0.0003950000000000031,0.9372126543968109
0.0003960000000000031,0.8986007619677978
0.0003970000000000031,0.944740363231967
0.0003980000000000032,0.9263931773884587
0.0003990000000000032,0.8940843752878802
0.0004000000000000032,0.9461977403411191
0.0004010000000000032,0.9338357453763331
0.0004020000000000033,0.907006971308055
0.0004030000000000033,0.8649278138684007
0.0004040000000000033,0.9069392676548563
0.0004050000000000033,0.8836941654036076
0.0004060000000000034,0.9453471027073826
0.0004070000000000034,0.9422441363369164
0.0004080000000000034,0.9238299735030995
0.0004090000000000034,0.8895972234162829
0.0004100000000000035,0.9389436984639417
0.0004110000000000035,0.9227395427383359
0.0004120000000000035,0.8911588859942181
0.0004130000000000035,0.9429374321312531
0.0004140000000000036,0.9288558652084252
0.0004150000000000036,0.8991998473983107
0.0004160000000000036,0.9523818183658436
0.0004170000000000036,0.9395772349350727
0.0004180000000000037,0.9107277800369452
0.0004190000000000037,0.8651929490529832
0.0004200000000000037,0.902233780780638
0.0004210000000000037,0.9718093079633446
0.0004220000000000038,0.976365184930764
0.0004230000000000038,0.9639782635238384
0.0004240000000000038,0.9342882358628808
0.0004250000000000038,0.8873170634025899
0.0004260000000000038,0.9222973692691303
0.0004270000000000039,0.8897861123671545
0.0004280000000000039,0.9400632970666213
0.0004290000000000039,0.922984230383733
0.0004300000000000039,0.8889604695400272
0.000431000000000004,0.9362412638505868
0.000432000000000004,0.915726644690758
0.000433000000000004,0.8780490759262436
0.000434000000000004,0.9214136441840483
0.0004350000000000041,0.8965822721648545
0.0004360000000000041,0.9536489534996598
0.0004370000000000041,0.9427757160615995
0.0004380000000000041,0.9138124815821418
0.0004390000000000042,0.8661291701431649
0.0004400000000000042,0.8989496186061769
0.0004410000000000042,0.9622641940990143
0.0004420000000000042,0.9583399259807938
0.0004430000000000043,0.9355709371468832
0.0004440000000000043,0.8934193887248778
0.0004450000000000043,0.931312574327904
0.0004460000000000043,0.8998068490372664
0.0004470000000000044,0.9490418426541561
0.0004480000000000044,0.9288762618351978
0.0004490000000000044,0.8897709881355287
0.0004500000000000044,0.9300922204962775
0.0004510000000000045,0.9005038231136498
0.0004520000000000045,0.951145445512604
0.0004530000000000045,0.9318636117385949
0.0004540000000000045,0.893048473034224
0.0004550000000000046,0.9331416894365721
0.0004560000000000046,0.9027774558715432
0.0004570000000000046,0.9520792768260833
0.0004580000000000046,0.930855741105003
0.0004590000000000047,0.8896555774164338
0.0004600000000000047,0.9268451289566
0.0004610000000000047,0.8929978468123868
0.0004620000000000047,0.9383565570372358
0.0004630000000000047,0.912480842823985
0.0004640000000000048,0.8661054698342689
0.0004650000000000048,0.8976126674772967
0.0004660000000000048,0.956953327789368
0.0004670000000000048,0.9460532649304486
0.0004680000000000049,0.9138120010374741
0.0004690000000000049,0.8595574365049429
0.0004700000000000049,0.8825119567686434
0.0004710000000000049,0.9328798969432847
0.000472000000000005,0.9120906871295412
0.000473000000000005,0.8697317927721555
0.000474000000000005,0.9042156415174424
0.000475000000000005,0.9655688269297593
0.0004760000000000051,0.9557387467266618
0.0004770000000000051,0.9235844032531695
0.0004780000000000051,0.8682984949000448
0.0004790000000000051,0.8891937151905116
0.0004800000000000052,0.9365489634667573
0.0004810000000000052,0.911673283482503
0.0004820000000000052,0.8642815673533711
0.0004830000000000052,0.8927724725503822
0.0004840000000000053,0.9471433715985038
0.0004850000000000053,0.9289990807159521
0.0004860000000000053,0.8877037277139309
0.0004870000000000053,0.9218490718551418
0.0004880000000000054,0.8819970068074998
0.0004890000000000054,0.9182621381010417
0.0004900000000000054,0.8803112666687438
0.0004910000000000054,0.9182632273876423
0.0004920000000000055,0.8817777362487045
0.0004930000000000055,0.9209637852536726
0.0004940000000000055,0.885517181123689
0.0004950000000000055,0.9255015309205906
0.0004960000000000056,0.8906196612495956
0.0004970000000000056,0.9309407084206252
0.0004980000000000056,0.8961896934186291
0.0004990000000000056,0.9364225684698425
0.0005000000000000056,0.9013455517419111
0.0005010000000000057,0.9410194319485641
0.0005020000000000057,0.9051302921180586
0.0005030000000000057,0.9437997904599205
0.0005040000000000057,0.906692822119143
0.0005050000000000058,0.8445275890870673
0.0005060000000000058,0.8551109877876433
0.0005070000000000058,0.8894286477372116
0.0005080000000000058,0.9479151601727298
0.0005090000000000059,0.9313036952988898
0.0005100000000000059,0.8887402364367085
0.0005110000000000059,0.9189210207880464
0.0005120000000000059,0.872359357200332
0.000513000000000006,0.8992319829882686
0.000514000000000006,0.9486065065021101
0.000515000000000006,0.92192540727119
0.000516000000000006,0.8689634797207312
0.0005170000000000061,0.8878283153801088
0.0005180000000000061,0.9288991738848627
0.0005190000000000061,0.8934379920622754
0.0005200000000000061,0.9306660606027493
0.0005210000000000062,0.8902093078849669
0.0005220000000000062,0.9221775086187443
0.0005230000000000062,0.876227275331373
0.0005240000000000062,0.9024681761928252
0.0005250000000000063,0.9498787512518556
0.0005260000000000063,0.920062444538326
0.0005270000000000063,0.8627739339553459
0.0005280000000000063,0.8758256231373617
0.0005290000000000064,0.9100983236202163
0.0005300000000000064,0.8666994434184172
0.0005310000000000064,0.8946929258877424
0.0005320000000000064,0.9431705631652674
0.0005330000000000065,0.9135587082254121
0.0005340000000000065,0.8556674495306533
0.0005350000000000065,0.8673236901604354
0.0005360000000000065,0.8995038989021392
0.0005370000000000065,0.952603294855541
0.0005380000000000066,0.9270945952925612
0.0005390000000000066,0.8727502176819831
0.0005400000000000066,0.8875628241469484
0.0005410000000000066,0.9221950080138939
0.0005420000000000067,0.8778484744811712
0.0005430000000000067,0.9035562186390335
0.0005440000000000067,0.9484728997363421
0.0005450000000000067,0.9139849399884203
0.0005460000000000068,0.8499506928753543
0.0005470000000000068,0.8539238913817435
0.0005480000000000068,0.8773122162827975
0.0005490000000000068,0.9203270218294148
0.0005500000000000069,0.8834179819224898
0.0005510000000000069,0.9158667375319732
0.0005520000000000069,0.8671736556468839
0.0005530000000000069,0.8874312596329262
0.000554000000000007,0.9258821928323056
0.000555000000000007,0.8838720680111545
0.000556000000000007,0.910658923074054
0.000557000000000007,0.8558081753399827
0.0005580000000000071,0.8690795223748643
0.0005590000000000071,0.9002328035077328
0.0005600000000000071,0.9499377130678078
0.0005610000000000071,0.9185352830448759
0.0005620000000000072,0.8559717075820432
0.0005630000000000072,0.8597114493911205
0.0005640000000000072,0.8811753716352613
0.0005650000000000072,0.920560662695647
0.0005660000000000073,0.8784359174837965
0.0005670000000000073,0.9038957807453822
0.0005680000000000073,0.9460594596159515
0.0005690000000000073,0.9063334919644596
0.0005700000000000073,0.8345137480064641
0.0005710000000000074,0.8280065093479914
0.0005720000000000074,0.8385874885342975
0.0005730000000000074,0.8663455610629134
0.0005740000000000074,0.9111524539919191
0.0005750000000000075,0.8734639056212755
0.0005760000000000075,0.9025564938340778
0.0005770000000000075,0.9473290151967231
0.0005780000000000075,0.9093272119896567
0.0005790000000000076,0.8383916495694922
0.0005800000000000076,0.8318981332249608
0.0005810000000000076,0.8416385712868734
0.0005820000000000076,0.8674971728998296
0.0005830000000000077,0.9096085643457302
0.0005840000000000077,0.8683824079331034
0.0005850000000000077,0.8930339150949711
0.0005860000000000077,0.9325600135442661
0.0005870000000000078,0.8884056133119531
0.0005880000000000078,0.9097813257990013
0.0005890000000000078,0.8464311980712202
0.0005900000000000078,0.8477055348955573
0.0005910000000000079,0.864098168672125
0.0005920000000000079,0.8957717611268888
0.0005930000000000079,0.9425702288160359
0.0005940000000000079,0.9050962301574429
0.000595000000000008,0.9326481486736988
0.000596000000000008,0.8747256863763464
0.000597000000000008,0.8809929243760795
0.000598000000000008,0.9015307207344645
0.0005990000000000081,0.9367342175598286
0.0006000000000000081,0.8870671686133621
0.0006010000000000081,0.9015249861275736
0.0006020000000000081,0.9295997256382522
0.0006030000000000082,0.872607817553321
0.0006040000000000082,0.8792013778752676
0.0006050000000000082,0.8993413870129542
0.0006060000000000082,0.933470432139525
0.0006070000000000082,0.8822878837550543
0.0006080000000000083,0.894438092185497
0.0006090000000000083,0.9198199158881921
0.0006100000000000083,0.8594659977384816
0.0006110000000000083,0.8619070469814349
0.0006120000000000084,0.8776138048867722
0.0006130000000000084,0.9065754915256045
0.0006140000000000084,0.849619083303079
0.0006150000000000084,0.8552916303234902
0.0006160000000000085,0.8736366837988622
0.0006170000000000085,0.905058099238137
0.0006180000000000085,0.9495781641830365
0.0006190000000000085,0.9075071419469002
0.0006200000000000086,0.8287986804666803
0.0006210000000000086,0.8113179546006516
0.0006220000000000086,0.8061630748368191
0.0006230000000000086,0.8136404606114852
0.0006240000000000087,0.8336156475905836
0.0006250000000000087,0.8659918320043367
0.0006260000000000087,0.9107933518266949
0.0006270000000000087,0.8684173683643949
0.0006280000000000088,0.8882280547693323
0.0006290000000000088,0.9192075358299553
0.0006300000000000088,0.8627668814982747
0.0006310000000000088,0.8678371836495391
0.0006320000000000089,0.884278437784224
0.0006330000000000089,0.9125216256842253
0.0006340000000000089,0.8532932314313419
0.0006350000000000089,0.8549810171835919
0.000636000000000009,0.8680609415231507
0.000637000000000009,0.8926762396657528
0.000638000000000009,0.9286871622403459
0.000639000000000009,0.876651463339541
0.0006400000000000091,0.8855607863225298
0.0006410000000000091,0.9050689636374919
0.0006420000000000091,0.9358987043241037
0.0006430000000000091,0.8784244773619158
0.0006440000000000091,0.8813240076267442
0.0006450000000000092,0.8948892775211417
0.0006460000000000092,0.9194192005869161
0.0006470000000000092,0.8553871715702558
0.0006480000000000092,0.8513290251213322
0.0006490000000000093,0.8578138099947062
0.0006500000000000093,0.8748340777485126
0.0006510000000000093,0.9023652541247629
0.0006520000000000093,0.9405667805100082
0.0006530000000000094,0.8898692122925719
0.0006540000000000094,0.8990987579680494
0.0006550000000000094,0.9181715826722293
0.0006560000000000094,0.8480547746311431
0.0006570000000000095,0.8373819152667721
0.0006580000000000095,0.836618548046776
0.0006590000000000095,0.8460772843990197
0.0006600000000000095,0.8654946568495285
0.0006610000000000096,0.8948105508786435
0.0006620000000000096,0.9341636598651105
0.0006630000000000096,0.8839538208607999
0.0006640000000000096,0.8931278602934408
0.0006650000000000097,0.9115278633706334
0.0006660000000000097,0.8400890045171758
0.0006670000000000097,0.8275496136274796
0.0006680000000000097,0.8244733342390694
0.0006690000000000098,0.8309186472243905
0.0006700000000000098,0.846847386842752
0.0006710000000000098,0.8721854989261882
0.0006720000000000098,0.9067463123927805
0.0006730000000000099,0.8513326675910176
0.0006740000000000099,0.8545755271674268
0.0006750000000000099,0.8666418650894329
0.0006760000000000099,0.887967122720996
0.00067700000000001,0.9183053131853938
0.00067800000000001,0.8584150765404353
0.00067900000000001,0.8568487187677795
0.00068000000000001,0.863921254100034
0.00068100000000001,0.8800783137257933
0.0006820000000000101,0.9049355282023246
0.0006830000000000101,0.9387777479098774
0.0006840000000000101,0.8820531796458575
0.0006850000000000101,0.883351318393201
0.0006860000000000102,0.893098132999385
0.0006870000000000102,0.9116107909365737
0.0006880000000000102,0.8392066002331637
0.0006890000000000102,0.8248331697928097
0.0006900000000000103,0.8187352380365265
0.0006910000000000103,0.8210888104504588
0.0006920000000000103,0.8319926923893921
0.0006930000000000103,0.8511843193739592
0.0006940000000000104,0.8788389932281293
0.0006950000000000104,0.9149143846604668
0.0006960000000000104,0.8599091015388061
0.0006970000000000104,0.8625639217491324
0.0006980000000000105,0.8731711505926567
0.0006990000000000105,0.8920202869597487
0.0007000000000000105,0.9189390364389981
0.0007010000000000105,0.8547136561816913
0.0007020000000000106,0.8478393825039082
0.0007030000000000106,0.8489402145651168
0.0007040000000000106,0.8580043250183748
0.0007050000000000106,0.8751989620029045
0.0007060000000000107,0.9002294150211473
0.0007070000000000107,0.9333432630997911
0.0007080000000000107,0.8750103313148547
0.0007090000000000107,0.8739092502952833
0.0007100000000000108,0.8803329416878179
0.0007110000000000108,0.8947514816457477
0.0007120000000000108,0.9170297545703585
0.0007130000000000108,0.8475678697715131
0.0007140000000000108,0.8353123381205239
0.0007150000000000109,0.8306093090057479
0.0007160000000000109,0.8336988526859184
0.0007170000000000109,0.8443865967443427
0.0007180000000000109,0.8628363818811436
0.000719000000000011,0.8890610709366169
0.000720000000000011,0.922750111700864
0.000721000000000011,0.8648278187846026
0.000722000000000011,0.8638926914736381
0.0007230000000000111,0.8703642950747382
0.0007240000000000111,0.8844579224907863
0.0007250000000000111,0.9060325905204429
0.0007260000000000111,0.8358008911856732
0.0007270000000000112,0.8224757009503723
0.0007280000000000112,0.8164523823978732
0.0007290000000000112,0.8178699450765669
0.0007300000000000112,0.826862878662492
0.0007310000000000113,0.8434366081128837
0.0007320000000000113,0.8675079172004124
0.0007330000000000113,0.8989534614807327
0.0007340000000000113,0.9379274164614914
0.0007350000000000114,0.8849038863060247
0.0007360000000000114,0.8888685275146472
0.0007370000000000114,0.8998343596341383
0.0007380000000000114,0.9182965773669444
0.0007390000000000115,0.8448291226770627
0.0007400000000000115,0.8282440408763673
