vip1 (interpolated wth step=1e-06) X,vip1 (interpolated wth step=1e-06) Y
0.0001329999999999997,0.9626698562153108
0.0001339999999999997,0.9386138829030747
0.0001349999999999997,0.9146445372378039
0.0001359999999999997,0.9928268429921896
0.0001369999999999997,0.9689876672368949
0.0001379999999999997,0.9455538196314094
0.0001389999999999997,0.9221050052652116
0.0001399999999999997,1.000947481038136
0.0001409999999999997,0.977336638047869
0.0001419999999999997,0.9544815964746898
0.0001429999999999997,0.9318435928945568
0.0001439999999999997,1.011677018229311
0.0001449999999999997,0.988416531385277
0.0001459999999999997,0.9661304091231127
0.0001469999999999997,0.9437104527540131
0.0001479999999999997,0.9216139425184465
0.0001489999999999997,1.001844152733596
0.0001499999999999997,0.9795364831801174
0.0001509999999999997,0.9576547409476983
0.0001519999999999997,0.9362044250337628
0.0001529999999999997,0.9147610085014836
0.0001539999999999997,0.9952995976159009
0.0001549999999999997,0.973858452137501
0.0001559999999999997,0.952814175367512
0.0001569999999999997,0.9320870136942334
0.0001579999999999997,1.01374186948571
0.0001589999999999997,0.9923714896420964
0.0001599999999999997,0.971456771077479
0.0001609999999999997,0.9513000834114722
0.0001619999999999997,0.9309576598854302
0.0001629999999999997,0.9106733997166633
0.0001639999999999996,0.9924676564835043
0.0001649999999999996,0.9724782634914071
0.0001659999999999996,0.9523501423992008
0.0001669999999999996,1.036172998610601
0.0001679999999999996,1.014829189661951
0.0001689999999999996,0.9951957882505196
0.0001699999999999996,0.975774237636608
0.0001709999999999996,0.9564362342966879
0.0001719999999999996,0.9373648233105608
0.0001729999999999996,0.918451108985643
0.0001739999999999996,0.8993256152772399
0.0001749999999999996,0.9820079318945983
0.0001759999999999996,0.9634783682427184
0.0001769999999999996,1.048616475066115
0.0001779999999999996,1.027914752208832
0.0001789999999999996,1.009288960940352
0.0001799999999999996,0.9908685619813243
0.0001809999999999996,0.9729000146881998
0.0001819999999999996,0.954472660576224
0.0001829999999999996,0.936650736500532
0.0001839999999999996,0.9184766197086648
0.0001849999999999996,0.9005007359121007
0.0001859999999999996,0.9841823774249615
0.0001869999999999996,0.9666574862940341
0.0001879999999999996,0.9492572041835466
0.0001889999999999996,1.034817590077258
0.0001899999999999996,1.015668843259429
0.0001909999999999996,0.9981025878689159
0.0001919999999999996,0.9809835913608875
0.0001929999999999996,0.963638086872469
0.0001939999999999996,0.946776260420462
0.0001949999999999996,0.9295412107455816
0.0001959999999999996,0.9125162176122467
0.0001969999999999996,0.9975555501526072
0.0001979999999999996,0.9804352195206179
0.0001989999999999996,0.9635359564027594
0.0001999999999999995,0.9471196765442336
0.0002009999999999995,0.9303576820440127
0.0002019999999999995,1.016486597183326
0.0002029999999999995,0.9987858082839264
0.0002039999999999995,0.9825672692501739
0.0002049999999999995,0.9660266724885266
0.0002059999999999995,0.9496943238672805
0.0002069999999999995,0.9336829750156527
0.0002079999999999995,1.020103667656453
0.0002089999999999995,1.00281411192093
0.0002099999999999995,0.9866881579905197
0.0002109999999999995,0.9708839651939813
0.0002119999999999995,0.9547652775770371
0.0002129999999999995,0.938869026223219
0.0002139999999999995,1.026207436473193
0.0002149999999999995,1.008782618362505
0.0002159999999999995,0.9930342117821193
0.0002169999999999995,0.9772018490061229
0.0002179999999999995,0.96176670914167
0.0002189999999999995,0.9460556457746359
0.0002199999999999995,0.930701099759822
0.0002209999999999995,1.017579195956782
0.0002219999999999995,1.001203811733774
0.0002229999999999995,0.985651305316583
0.0002239999999999995,0.9700312831265901
0.0002249999999999995,0.9550233017262129
0.0002259999999999995,0.9394560784780454
0.0002269999999999995,0.9241609347996006
0.0002279999999999995,1.011180193841914
0.0002289999999999995,0.9950638608750737
0.0002299999999999995,0.9799219603763539
0.0002309999999999995,0.964598014403694
0.0002319999999999995,0.9497299720333819
0.0002329999999999995,0.9344953734435003
0.0002339999999999995,1.022024036685331
0.0002349999999999995,1.005789148855283
0.0002359999999999994,0.990440669098809
0.0002369999999999994,0.9753081787657119
0.0002379999999999994,0.96049494253673
0.0002389999999999994,0.9453569868035286
0.0002399999999999994,0.9305203873575442
0.0002409999999999994,1.017922799910318
0.0002419999999999994,1.00203010295292
0.0002429999999999994,0.9869047064266457
0.0002439999999999994,0.9717060862394644
0.0002449999999999994,0.9567638082904291
0.0002459999999999995,0.9419914554596408
0.0002469999999999995,1.030046776614338
0.0002479999999999995,1.013582019680857
0.0002489999999999995,0.9984305088415839
0.0002499999999999996,0.9836828912073469
0.0002509999999999996,0.9685920766278391
0.0002519999999999996,0.9535153373501273
0.0002529999999999996,0.9385206634738318
0.0002539999999999997,0.923600828316136
0.0002549999999999997,1.010898525424711
0.0002559999999999997,0.9950669831302621
0.0002569999999999997,0.9799968026326932
0.0002579999999999998,0.965210491367709
0.0002589999999999998,0.9500818855458777
0.0002599999999999998,1.038304519274729
0.0002609999999999998,1.021486378426373
0.0002619999999999999,1.006204870355807
0.0002629999999999999,0.9912696137148648
0.0002639999999999999,0.9758827029760047
0.0002649999999999999,0.9607160876581694
0.000266,0.9457640395205918
0.000267,0.930439933535976
0.000268,0.9151602598202286
0.000269,1.002002031285388
0.0002700000000000001,0.9860659196830581
0.0002710000000000001,0.9709374393604175
0.0002720000000000001,0.9554046676615641
0.0002730000000000001,0.9400465631574175
0.0002740000000000002,1.027769838588141
0.0002750000000000002,1.010636853904857
0.0002760000000000002,0.9951005927821559
0.0002770000000000002,0.9795129442554578
0.0002780000000000003,0.9641286152423026
0.0002790000000000003,0.9483616677823746
0.0002800000000000003,0.93273574210577
0.0002810000000000003,1.019690730581428
0.0002820000000000003,1.002980021447051
0.0002830000000000004,0.9870231087197318
0.0002840000000000004,0.9709338821684205
0.0002850000000000004,0.955406694412807
0.0002860000000000004,0.9392072498153378
0.0002870000000000005,0.9232013694139573
0.0002880000000000005,1.009296385592603
0.0002890000000000005,0.9926872194536293
0.0002900000000000005,0.9762094765512752
0.0002910000000000006,0.9599081089963148
0.0002920000000000006,0.9438229145878431
0.0002930000000000006,1.030463289549458
0.0002940000000000006,1.012424412427925
0.0002950000000000007,0.9957910333621754
0.0002960000000000007,0.979357225841946
0.0002970000000000007,0.9625835156227701
0.0002980000000000007,0.9460958934168355
0.0002990000000000008,0.9291551305447493
0.0003000000000000008,0.912278669165701
0.0003010000000000008,0.9972306605245865
0.0003020000000000008,0.979929059209212
0.0003030000000000009,0.962706389001159
0.0003040000000000009,0.9457535281049327
0.0003050000000000009,1.031589054837602
0.0003060000000000009,1.01262866962555
0.000307000000000001,0.9951884366482983
0.000308000000000001,0.9776764646220605
0.000309000000000001,0.9600064695183673
0.000310000000000001,0.9425604338616158
0.0003110000000000011,0.9247451684416064
0.0003120000000000011,1.00913724553958
0.0003130000000000011,0.9906795459262489
0.0003140000000000011,0.972347634192508
0.0003150000000000012,0.9545878969585468
0.0003160000000000012,0.9361717822291287
0.0003170000000000012,0.9179253286550288
0.0003180000000000012,1.001502664503743
0.0003190000000000012,0.9825169647931377
0.0003200000000000013,0.964118007292995
0.0003210000000000013,0.9452705664757418
0.0003220000000000013,1.02976146355952
0.0003230000000000013,1.009171054738693
0.0003240000000000014,0.9900982734202223
0.0003250000000000014,0.9712293284739617
0.0003260000000000014,0.9517737489071557
0.0003270000000000014,0.9326535350490888
0.0003280000000000015,0.9131136657633054
0.0003290000000000015,0.9954039957017848
0.0003300000000000015,0.9754678899392433
0.0003310000000000015,0.9557015753078308
0.0003320000000000016,0.9358751412382534
0.0003330000000000016,0.9158685340446983
0.0003340000000000016,0.9976891131212424
0.0003350000000000016,0.9769960809626528
0.0003360000000000017,0.9567264834677129
0.0003370000000000017,0.9364823503709689
0.0003380000000000017,1.018423025504334
0.0003390000000000017,0.9965248563794527
0.0003400000000000018,0.9756795557952929
0.0003410000000000018,0.9549860430851177
0.0003420000000000018,0.9336800916310756
0.0003430000000000018,0.9124443904781675
0.0003440000000000019,0.9928304220701804
0.0003450000000000019,0.9714080470159494
0.0003460000000000019,0.9496304949762769
0.0003470000000000019,1.03125283602963
0.000348000000000002,1.007749781610245
0.000349000000000002,0.9857733971527742
0.000350000000000002,0.9636832337596236
0.000351000000000002,0.9412425504817675
0.0003520000000000021,0.9188464316701987
0.0003530000000000021,0.896228406998661
0.0003540000000000021,0.9748770117921257
0.0003550000000000021,0.9525215453784542
0.0003560000000000021,0.9295018200325934
0.0003570000000000022,1.008653142047503
0.0003580000000000022,0.984869353257329
0.0003590000000000022,0.9611400352193654
0.0003600000000000022,0.9376185735308992
0.0003610000000000023,0.9138879099235381
0.0003620000000000023,0.9919208349256243
0.0003630000000000023,0.9677858661821277
0.0003640000000000023,0.9436613720676629
0.0003650000000000024,0.9192827052809928
0.0003660000000000024,0.9967713628045819
0.0003670000000000024,0.9720371126824621
0.0003680000000000024,0.9472609523797955
0.0003690000000000025,0.9221844830651952
0.0003700000000000025,0.9991636049244701
0.0003710000000000025,0.9733738254912624
0.0003720000000000025,0.9482938911584869
0.0003730000000000026,0.9225439663830308
0.0003740000000000026,0.9988661557967866
0.0003750000000000026,0.9727675469200177
0.0003760000000000026,0.946669802297429
0.0003770000000000027,0.9203037506289117
0.0003780000000000027,0.9958592431299472
0.0003790000000000027,0.9691289347282782
0.0003800000000000027,0.9424022548878941
0.0003810000000000028,0.9153764159979449
0.0003820000000000028,0.8881652240557278
0.0003830000000000028,0.9625465529368061
0.0003840000000000028,1.039215218772347
0.0003850000000000029,1.009717839401884
0.0003860000000000029,0.9820486893690636
0.0003870000000000029,0.9541645175957978
0.0003880000000000029,0.9258737131831072
0.000389000000000003,0.897474608834711
0.000390000000000003,0.8686992246634188
0.000391000000000003,0.9415340255772008
0.000392000000000003,1.016463113331066
0.000393000000000003,0.9863655164916997
0.0003940000000000031,0.9570302015037635
0.0003950000000000031,0.9277022253551689
0.0003960000000000031,0.8980678590808777
0.0003970000000000031,0.9698916929864139
0.0003980000000000032,0.9404179775264037
0.0003990000000000032,0.9101766824433557
0.0004000000000000032,0.9817697337939294
0.0004010000000000032,0.9514597658418991
0.0004020000000000033,0.9206772168470436
0.0004030000000000033,0.8897099026536044
0.0004040000000000033,0.9601068975081278
0.0004050000000000033,0.9294405491057708
0.0004060000000000034,1.000410041242609
0.0004070000000000034,0.9684634884051223
0.0004080000000000034,0.9365597866955448
0.0004090000000000034,0.9044339187684084
0.0004100000000000035,0.9742736046375619
0.0004110000000000035,0.9419071970667658
0.0004120000000000035,0.9093411573461304
0.0004130000000000035,0.9783065175284307
0.0004140000000000036,0.9457360178120576
0.0004150000000000036,0.9123509590544259
0.0004160000000000036,0.980865469289812
0.0004170000000000036,0.9474028104789498
0.0004180000000000037,0.913616354166776
0.0004190000000000037,0.879418190522666
0.0004200000000000037,0.9467908555938864
0.0004210000000000037,1.016156431964923
0.0004220000000000038,0.980636599779079
0.0004230000000000038,0.9457087936886348
0.0004240000000000038,0.9106717059507703
0.0004250000000000038,0.8753346105169797
0.0004260000000000038,0.9414902199834753
0.0004270000000000039,0.9064295475102122
0.0004280000000000039,0.9725035310515111
0.0004290000000000039,0.9368919997697321
0.0004300000000000039,0.9003829680584079
0.000431000000000004,0.9655775052957344
0.000432000000000004,0.929527412886677
0.000433000000000004,0.8924593848372103
0.000434000000000004,0.9568911752183743
0.0004350000000000041,0.9203020198589272
0.0004360000000000041,0.9848193516748419
0.0004370000000000041,0.9471500379647101
0.0004380000000000041,0.9092230935109669
0.0004390000000000042,0.8708425762903139
0.0004400000000000042,0.9341111736102025
0.0004410000000000042,0.9987252101574687
0.0004420000000000042,0.9597198177635429
0.0004430000000000043,0.9206812332701727
0.0004440000000000043,0.8812607662068533
0.0004450000000000043,0.943422813266128
0.0004460000000000043,0.904382176790466
0.0004470000000000044,0.9661780647538568
0.0004480000000000044,0.9266642399816605
0.0004490000000000044,0.8862325737852662
0.0004500000000000044,0.9472968621592539
0.0004510000000000045,0.9071723257472832
0.0004520000000000045,0.9679416529814532
0.0004530000000000045,0.9272887366576197
0.0004540000000000045,0.8857987419382934
0.0004550000000000046,0.94577486809388
0.0004560000000000046,0.9045103394137863
0.0004570000000000046,0.9641471986004456
0.0004580000000000046,0.922436325153275
0.0004590000000000047,0.8796966663152671
0.0004600000000000047,0.9387046154583192
0.0004610000000000047,0.8963030242712573
0.0004620000000000047,0.9550522065874736
0.0004630000000000047,0.9120019420796467
0.0004640000000000048,0.8681565755358771
0.0004650000000000048,0.9260406345122663
0.0004660000000000048,0.9847770003839654
0.0004670000000000048,0.9405635860321453
0.0004680000000000049,0.8959808259597245
0.0004690000000000049,0.8504610240740395
0.0004700000000000049,0.9078746796328341
0.0004710000000000049,0.9650052387869084
0.000472000000000005,0.920106660806991
0.000473000000000005,0.8742946956042299
0.000474000000000005,0.9300846892567826
0.000475000000000005,0.9869445150162792
0.0004760000000000051,0.9407051051773767
0.0004770000000000051,0.8939921533199556
0.0004780000000000051,0.8461738594554701
0.0004790000000000051,0.9018158829754052
0.0004800000000000052,0.956783349434051
0.0004810000000000052,0.9099417347969214
0.0004820000000000052,0.8618540221604029
0.0004830000000000052,0.9159406904344897
0.0004840000000000053,0.9702660242551647
0.0004850000000000053,0.9223354186372168
0.0004860000000000053,0.8734858824008428
0.0004870000000000053,0.9264617153039926
0.0004880000000000054,0.8778928935792661
0.0004890000000000054,0.9303734337354882
0.0004900000000000054,0.8813675079440105
0.0004910000000000054,0.9333863038221402
0.0004920000000000055,0.8839268477970953
0.0004930000000000055,0.935362021267647
0.0004940000000000055,0.8855535348048169
0.0004950000000000055,0.9365179424563377
0.0004960000000000056,0.8862636702387795
0.0004970000000000056,0.9367732841998949
0.0004980000000000056,0.8860602513851137
0.0004990000000000056,0.9361102059046318
0.0005000000000000056,0.8849304906418813
0.0005010000000000057,0.9346730057285988
0.0005020000000000057,0.8828715076917516
0.0005030000000000057,0.9321028973932725
0.0005040000000000057,0.8798730751141881
0.0005050000000000058,0.8251265922342197
0.0005060000000000058,0.8755604075363591
0.0005070000000000058,0.9242828510573975
0.0005080000000000058,0.9733832081242088
0.0005090000000000059,0.9198047870524608
0.0005100000000000059,0.8654115823795098
0.0005110000000000059,0.9129589942560769
0.0005120000000000059,0.8584966368989356
0.000513000000000006,0.905899328723882
0.000514000000000006,0.95330816034315
0.000515000000000006,0.8985218947988413
0.000516000000000006,0.8420944486774563
0.0005170000000000061,0.8891005559650956
0.0005180000000000061,0.9353756549928013
0.0005190000000000061,0.8797509400865386
0.0005200000000000061,0.9251958569436652
0.0005210000000000062,0.8690626022181496
0.0005220000000000062,0.9141205537520521
0.0005230000000000062,0.8572940645612346
0.0005240000000000062,0.9019970226238629
0.0005250000000000063,0.9468699434048432
0.0005260000000000063,0.8896924730116264
0.0005270000000000063,0.8302226978341242
0.0005280000000000063,0.8754635445680518
0.0005290000000000064,0.9192144133672132
0.0005300000000000064,0.8608089705034494
0.0005310000000000064,0.9040845544707706
0.0005320000000000064,0.9472435003632832
0.0005330000000000065,0.8886410365136419
0.0005340000000000065,0.8273210097115365
0.0005350000000000065,0.8711987007043004
0.0005360000000000065,0.9134193978364819
0.0005370000000000065,0.955525860318445
0.0005380000000000066,0.8957895310690425
0.0005390000000000066,0.8338342581566672
0.0005400000000000066,0.8761875842972323
0.0005410000000000066,0.9172880223023705
0.0005420000000000067,0.8560066140662926
0.0005430000000000067,0.8968479435846599
0.0005440000000000067,0.9373836837239246
0.0005450000000000067,0.8760851397484941
0.0005460000000000068,0.8113263662878935
0.0005470000000000068,0.8535733720363641
0.0005480000000000068,0.893035836591211
0.0005490000000000068,0.93249904458012
0.0005500000000000069,0.8698826781669607
0.0005510000000000069,0.9085673282805199
0.0005520000000000069,0.8449701287398588
0.0005530000000000069,0.8838364542849222
0.000554000000000007,0.9221776529843132
0.000555000000000007,0.858405462423959
0.000556000000000007,0.8961342027956761
0.000557000000000007,0.8306670978157588
0.0005580000000000071,0.8692399987994649
0.0005590000000000071,0.9065171724336367
0.0005600000000000071,0.9435722745992743
0.0005610000000000071,0.8789091856066538
0.0005620000000000072,0.810840414400432
0.0005630000000000072,0.8497207382254299
0.0005640000000000072,0.8857502832433526
0.0005650000000000072,0.9218027774999299
0.0005660000000000073,0.8554650509793972
0.0005670000000000073,0.8913217830478789
0.0005680000000000073,0.9266553277641361
0.0005690000000000073,0.8599014943457967
0.0005700000000000073,0.7881720389830609
0.0005710000000000074,0.8278772782946817
0.0005720000000000074,0.8623977203765826
0.0005730000000000074,0.8966183241100836
0.0005740000000000074,0.9307857490256224
0.0005750000000000075,0.8630280527297327
0.0005760000000000075,0.8966110617597509
0.0005770000000000075,0.9302298035312093
0.0005780000000000075,0.8618151322281271
0.0005790000000000076,0.7881935082513331
0.0005800000000000076,0.8261640347073953
0.0005810000000000076,0.8586079200714812
0.0005820000000000076,0.8912314872016396
0.0005830000000000077,0.9236501476378977
0.0005840000000000077,0.8539800283082729
0.0005850000000000077,0.8859578035616539
0.0005860000000000077,0.9177511372388869
0.0005870000000000078,0.8472601116462571
0.0005880000000000078,0.8789903741236648
0.0005890000000000078,0.8055041224487632
0.0005900000000000078,0.8395003378745794
0.0005910000000000079,0.8701908872887478
0.0005920000000000079,0.9007283518442174
0.0005930000000000079,0.9313184875767002
0.0005940000000000079,0.8598752280409151
0.000595000000000008,0.8899458242227292
0.000596000000000008,0.8161526157023926
0.000597000000000008,0.8478803853570686
0.000598000000000008,0.8772865324349433
0.0005990000000000081,0.9065749322534087
0.0006000000000000081,0.8330598923456241
0.0006010000000000081,0.8630198034533664
0.0006020000000000081,0.8917958792287448
0.0006030000000000082,0.8168405386591573
0.0006040000000000082,0.8470942392995349
0.0006050000000000082,0.8752007670679898
0.0006060000000000082,0.9034956746462022
0.0006070000000000082,0.8283431505122985
0.0006080000000000083,0.8575517373698466
0.0006090000000000083,0.8850072236337282
0.0006100000000000083,0.8080123780853945
0.0006110000000000083,0.8381467489708524
0.0006120000000000084,0.8648200044295322
0.0006130000000000084,0.8918710755729521
0.0006140000000000084,0.8149084101961795
0.0006150000000000084,0.8434796516283702
0.0006160000000000085,0.8697553284411743
0.0006170000000000085,0.8959887719571489
0.0006180000000000085,0.9220668149688195
0.0006190000000000085,0.8459878076103091
0.0006200000000000086,0.7612527680629371
0.0006210000000000086,0.7960688594428112
0.0006220000000000086,0.8215531976359249
0.0006230000000000086,0.8467571773709911
0.0006240000000000087,0.8716664043675134
0.0006250000000000087,0.8965925328866889
0.0006260000000000087,0.9214009768926931
0.0006270000000000087,0.8439973980692855
0.0006280000000000088,0.8688571729807367
0.0006290000000000088,0.8929909868437865
0.0006300000000000088,0.8136382880742822
0.0006310000000000088,0.8396903274291219
0.0006320000000000089,0.8633884655101207
0.0006330000000000089,0.8872497507920636
0.0006340000000000089,0.8064304401923226
0.0006350000000000089,0.8328405905036075
0.000636000000000009,0.8560333121975349
0.000637000000000009,0.878928028706416
0.000638000000000009,0.9018553724750522
0.000639000000000009,0.8216110126138387
0.0006400000000000091,0.8458450522867788
0.0006410000000000091,0.8685287221074338
0.0006420000000000091,0.8908264675249918
0.0006430000000000091,0.8090095579768536
0.0006440000000000091,0.8338602783982041
0.0006450000000000092,0.8559086114861882
0.0006460000000000092,0.8776142889723408
0.0006470000000000092,0.7936975835609388
0.0006480000000000092,0.819561350761922
0.0006490000000000093,0.8408500117968903
0.0006500000000000093,0.8619717023373404
0.0006510000000000093,0.8833460914537359
0.0006520000000000093,0.9044626125784287
0.0006530000000000094,0.8222470590373011
0.0006540000000000094,0.8449207016107209
0.0006550000000000094,0.865470591098343
0.0006560000000000094,0.7782345886662307
0.0006570000000000095,0.8050115089894324
0.0006580000000000095,0.8255937053000565
0.0006590000000000095,0.8456247820674114
0.0006600000000000095,0.8655108968228918
0.0006610000000000096,0.8855691933399034
0.0006620000000000096,0.9054562535245496
0.0006630000000000096,0.8221524712945854
0.0006640000000000096,0.8435016658391835
0.0006650000000000097,0.8628320555047477
0.0006660000000000097,0.7736963646946717
0.0006670000000000097,0.8003285521097931
0.0006680000000000097,0.819478027988791
0.0006690000000000098,0.8386022035959897
0.0006700000000000098,0.8574665816454516
0.0006710000000000098,0.8760758882990325
0.0006720000000000098,0.8949741977348528
0.0006730000000000099,0.8097510627397093
0.0006740000000000099,0.8308730114832041
0.0006750000000000099,0.8494270449597211
0.0006760000000000099,0.8675833092423525
0.00067700000000001,0.8859147871645191
0.00067800000000001,0.7992726914105576
0.00067900000000001,0.8208390463915716
0.00068000000000001,0.8390134100258181
0.00068100000000001,0.8565865905748259
0.0006820000000000101,0.8745947127959929
0.0006830000000000101,0.8923239463539422
0.0006840000000000101,0.8055696646035665
0.0006850000000000101,0.826193726755503
0.0006860000000000102,0.8437252804960871
0.0006870000000000102,0.8609043061200382
0.0006880000000000102,0.7691556302186062
0.0006890000000000102,0.7941624425329695
0.0006900000000000103,0.8112909004293772
0.0006910000000000103,0.8284874228164576
0.0006920000000000103,0.845173026624476
0.0006930000000000103,0.8621496042790036
0.0006940000000000104,0.8790240883660543
0.0006950000000000104,0.8957926868117676
0.0006960000000000104,0.8084458740522177
0.0006970000000000104,0.8279032688044456
0.0006980000000000105,0.8444186796225702
0.0006990000000000105,0.8607160595881859
0.0007000000000000105,0.8772093021506947
0.0007010000000000105,0.787229224468151
0.0007020000000000106,0.8087277417366801
0.0007030000000000106,0.8248174741786144
0.0007040000000000106,0.8410780896276473
0.0007050000000000106,0.8568786651358238
0.0007060000000000107,0.8730924078496436
0.0007070000000000107,0.8890936385926017
0.0007080000000000107,0.8002902209764329
0.0007090000000000107,0.8195213453672983
0.0007100000000000108,0.8355512873339619
0.0007110000000000108,0.8512672824227027
0.0007120000000000108,0.8667963726977397
0.0007130000000000108,0.7743668373278579
0.0007140000000000108,0.7970139396947373
0.0007150000000000109,0.8127187650985566
0.0007160000000000109,0.8280954866690367
0.0007170000000000109,0.8436823379571288
0.0007180000000000109,0.8591924121748852
0.000719000000000011,0.8743245306641638
0.000720000000000011,0.8899226409691394
0.000721000000000011,0.8006460235239793
0.000722000000000011,0.8195284062588116
0.0007230000000000111,0.8348418814319071
0.0007240000000000111,0.8499442208935137
0.0007250000000000111,0.8652219865242472
0.0007260000000000111,0.7716549076508147
0.0007270000000000112,0.794312041583378
0.0007280000000000112,0.8094135227161745
0.0007290000000000112,0.8246606962537859
0.0007300000000000112,0.8398339130379504
0.0007310000000000113,0.8548771294994079
0.0007320000000000113,0.8697774618650576
0.0007330000000000113,0.8848746196740218
0.0007340000000000113,0.8998375435707727
0.0007350000000000114,0.8112688255049789
0.0007360000000000114,0.8286541644240698
0.0007370000000000114,0.8436938254929007
0.0007380000000000114,0.8586803567255504
0.0007390000000000115,0.7633517036674765
0.0007400000000000115,0.7873537866632124
0.0007410000000000115,0.8024796656836261
0.0007420000000000115,0.8174013851878946
